id,champion_id,slot,name,description,image_path
122,25,Q,閃光弾,爆弾を発射し、範囲内の敵に魔法ダメージを与える。<br>範囲内の敵は一定時間可視状態になる。,/img/spell/PhosphorusBomb.png
123,25,W,ワルキューレ機行,爆弾を落しながら短距離を飛行する。通過したエリアには一定時間火炎が残り、エリア内にいる敵にダメージを与える。,/img/spell/CarpetBomb.png
124,25,E,ガトリングガン,ガトリングガンを高速連射し、前方の扇形範囲内にいる敵にダメージを与え、物理防御と魔法防御を低下させる。,/img/spell/GGun.png
125,25,R,連発ミサイル,指定方向にミサイルを発射する。ミサイルは敵ユニットに命中すると爆発し、範囲内の敵ユニットにダメージを与える。ミサイルのストックは最大に達するまで一定時間ごとにチャージされる。<br>3発ごとに「ドデカミサイル」が発射され、通常より大きいダメージを与える。,/img/spell/MissileBarrage.png
126,26,P,大出血,通常攻撃または攻撃スキルが命中した敵を出血させ、5秒間物理ダメージを与える。最大5回まで効果をスタックさせることができる。対象のスタックが最大になると、ダリウスが激怒して攻撃力が大幅に増加する。,/img/spell/Darius_Icon_Hemorrhage.png
127,26,Q,皆殺しの斧,斧を構えて振り抜き、周囲の敵を攻撃する。刃に当たった敵は、内側の柄に当たった敵より大きなダメージを受ける。刃に当たった敵チャンピオンと大型モンスターの数に応じて自身を回復する。,/img/spell/DariusCleave.png
128,26,W,脚削ぎ,次の通常攻撃で敵の動脈を狙い、出血させることでスロウ効果を付与する。,/img/spell/DariusNoxianTacticsONH.png
129,26,E,捕縛,斧を研ぎ澄まし、対象の物理防御を一部無視して物理ダメージを与えるようになる。スキルを使用すると、刃で敵を引っかけてそばに引き寄せる。,/img/spell/DariusAxeGrabCone.png
130,26,R,ノクサスギロチン,敵チャンピオンに飛びかかり、斧を振り下ろして確定ダメージを与える。対象の「大出血」のスタック数に応じてダメージが増加する。「ノクサスギロチン」で敵にとどめを刺すと、少しの間クールダウンが解消される。,/img/spell/DariusExecute.png
131,27,P,繊月の刃,通常攻撃3回ごとに周囲の敵に追加魔法ダメージを与える。スキル使用後、5秒間、攻撃速度が増加する。,/img/spell/Diana_Passive_LunarBlade.png
132,27,Q,月影,弧を描くように月の力を放ち、命中した敵ユニットに魔法ダメージを与える。<br><br>命中した敵には「月光」を付与し、ステルス状態の敵をのぞいて3秒間可視状態にする。,/img/spell/DianaQ.png
133,27,W,朧月の羽衣,体の周囲を3つの月光の玉が旋回し、敵と接触すると爆発して有効範囲内の敵ユニットにダメージを与える。さらに発動と同時に、ダイアナを守るシールドが発生する。3つ目の光の玉が爆発すると、シールドを再び展開する。,/img/spell/DianaOrbs.png
134,27,E,月下美刃,復讐心に燃える月の化身となり、敵のところまでダッシュして魔法ダメージを与える。<br><br>「月光」が付与された敵に使用した場合、クールダウンがリセットされると同時に、全ての敵ユニットの「月光」が解除される。,/img/spell/DianaTeleport.png
135,27,R,崩月,周囲のすべての敵を可視化して自身の方向に引き寄せ、スロウ効果を与える。<br><br>1体以上の敵チャンピオンを引き寄せると、少ししてから自身の上に月光が降り注ぎ、周囲の範囲内の敵に魔法ダメージを与える。このダメージは2体目以降に引き寄せた対象が1体増えるごとに増加する。,/img/spell/DianaR.png
136,28,P,気ままな往診,最初に受ける移動不能効果を無効化する。その際、代わりに体力を失い、近くに薬品の入った容器を落とす。落とした容器の上を歩いて回収すると体力が回復し、このスキルのクールダウンが短縮される。<br><br>また、ドクター・ムンドは極めて高い体力自動回復能力を持っている。<br>,/img/spell/DrMundo_P.png
137,28,Q,骨切りノコギリ,骨切りノコギリを投げ、最初に命中した敵に対象の現在体力に応じたダメージを与えて、スロウ効果を付与する。,/img/spell/DrMundoQ.png
138,28,W,心臓ビリビリ,自身を感電させて、周囲の敵に継続的にダメージを与え、受けたダメージの一部を蓄える。効果時間の最後か再発動時に、周囲の敵に大ダメージを与える。これが敵に命中した場合は、それまでに蓄えていたダメージの一定割合を体力として回復する。,/img/spell/DrMundoW.png
139,28,E,野蛮な痛み,自動効果 - 自身の最大体力に応じて増加する、増加攻撃力を獲得する。<br><br>発動効果 - “往診用”バッグを敵に叩きつけ、自身の減少体力に応じた追加ダメージを与える。対象をキルした場合はその敵を弾き飛ばし、接触した敵にダメージを与える。,/img/spell/DrMundoE.png
140,28,R,マキシマム投与,自身に薬品を注入し、減少体力の一定割合を瞬時に回復する。さらに移動速度が増加し、長い時間をかけて最大体力の一部を自動回復する。,/img/spell/DrMundoR.png
141,29,P,リーグ・オブ・ドレイヴン,ドレイヴンが「回転斬斧」をキャッチするか、ミニオンおよび中立モンスター、タワーを破壊すると「名声」がたまる。敵チャンピオンを倒すとドレイヴンがスポットライトと喝采を浴び、「名声」の量に応じてゴールドを獲得する。,/img/spell/Draven_passive.png
142,29,Q,回転斬斧,次の通常攻撃に追加物理ダメージが付与される。対象に命中した斧は空中に跳ね返り、キャッチすると次の攻撃にも「回転斬斧」の効果がつく。<br>「回転斬斧」は2回までスタックする。,/img/spell/DravenSpinning.png
143,29,W,血の疼き,移動速度と攻撃速度が増加する。増加移動速度は、時間の経過とともに急速に減少する。<br>「回転斬斧」をキャッチすると「血の疼き」のクールダウンがリセットされる。,/img/spell/DravenFury.png
144,29,E,薙ぎ払い,斧を投げ、命中した敵に物理ダメージを与えて横に弾き飛ばし、スロウ効果を付与する。,/img/spell/DravenDoubleShot.png
145,29,R,死の車輪,巨大な斧を2丁投げ、命中した全ユニットに物理ダメージを与える。敵チャンピオンに命中すると斧は自身のもとへ戻ってくる。斧が飛んでいる間に再度このスキルを発動すれば、途中で呼び戻すことも可能。ユニットに命中するごとに与えるダメージが減少するが、進行方向が変わると減少はリセットされる。敵の体力が「名声」のスタック数を下回る場合はとどめを刺す。,/img/spell/DravenRCast.png
146,30,P,ゼロ・ドライブ,同一の敵ユニットに通常攻撃または攻撃スキルが3回命中するたび、追加魔法ダメージを与える。対象がチャンピオンの場合、一時的に移動速度が増加する。<br><br>,/img/spell/Ekko_P.png
147,30,Q,タイムワインダー,次元を捻じ曲げる一次元的グレネードを投げ、命中した敵ユニットにダメージとスロウ効果を与える。<br>数秒後、グレネードは巻き戻されて自身の元へ戻ってくる。グレネードは戻る時もダメージ判定を持ち、触れた敵ユニットにダメージを与える。,/img/spell/EkkoQ.png
148,30,W,パラレルトラップ,残り体力の少ない敵に対する通常攻撃が追加魔法ダメージを与える。「パラレルトラップ」を発動すると時間軸を分岐させて数秒後に次元歪曲空間を出現させ、効果範囲内にいる敵にスロウ効果を与える。この次元歪曲空間へエコーが進入するとシールドを獲得し、範囲内の敵ユニットの時間を停止させてスタン効果を与える。,/img/spell/EkkoW.png
149,30,E,フェイズダイブ,指定方向へ短い距離ダッシュし「ゼロ・ドライブ」にエネルギーをチャージする。次の通常攻撃の射程が延び、時空を歪曲させて対象のもとへ瞬間移動すると同時に追加ダメージを与える。,/img/spell/EkkoE.png
